Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	root_freqs[1]	root_freqs[2]	tree_length
0	-1823.601	-2105.763	282.162	1.348046	3.042484	0.756258	0.243742	2.372915
6	-1810.643	-2091.412	280.769	1.318168	4.122544	0.756258	0.243742	3.002021
12	-1822.411	-2103.173	280.7622	1.391274	3.871564	0.834044	0.165956	3.012974
18	-1827.449	-2108.936	281.4871	1.166373	2.741861	0.89931	0.10069	2.981128
24	-1817.509	-2094.673	277.1639	1.228694	2.741861	0.932213	0.0677867	5.409484
30	-1828.076	-2107.59	279.5146	1.300407	4.373794	0.856243	0.143757	3.70274
36	-1829.835	-2108.496	278.6607	1.082025	3.480362	0.826443	0.173557	4.488175
42	-1833.032	-2111.482	278.4498	1.002957	2.595122	0.856042	0.143958	4.860069
48	-1827.49	-2107.269	279.779	1.245437	2.756315	0.795242	0.204758	3.930579
54	-1808.216	-2086.926	278.7102	1.036111	2.824492	0.851246	0.148754	4.636908
60	-1808.889	-2087.456	278.5665	1.041329	3.148994	0.851246	0.148754	4.636908
66	-1818.232	-2099.194	280.9615	1.150349	2.397635	0.828748	0.171252	3.400598
72	-1807.659	-2086.516	278.8568	1.051019	4.096941	0.842511	0.157489	4.272362
78	-1815.362	-2094.597	279.2344	1.449889	3.027075	0.842511	0.157489	4.057215
84	-1830.278	-2109.465	279.1872	1.003846	2.577662	0.933826	0.0661735	4.451158
90	-1828.784	-2111.089	282.3053	1.434426	2.068331	0.852986	0.147014	2.526821
96	-1820.766	-2102.188	281.4214	1.393608	4.277676	0.636683	0.363317	2.526821
102	-1810.085	-2090.046	279.9614	1.194158	4.14467	0.686731	0.313269	3.547715
108	-1806.283	-2087.813	281.5293	1.374195	2.414264	0.824027	0.175973	2.92531
114	-1826.86	-2107.085	280.2252	1.285299	3.673731	0.866601	0.133399	3.434912
120	-1824.092	-2104.682	280.5902	1.13259	3.122184	0.914018	0.0859817	3.434912
126	-1820.123	-2102.167	282.0431	1.519583	3.729889	0.93337	0.06663	2.168867
132	-1822.621	-2105.714	283.0932	1.467402	2.056055	0.912673	0.0873266	2.00402
138	-1813.842	-2095.879	282.0368	1.317471	3.112359	0.931903	0.0680966	2.452802
144	-1815.227	-2097.501	282.2745	1.568131	3.221699	0.931903	0.0680966	2.111458
150	-1812.974	-2094.794	281.8193	1.547193	2.69514	0.97546	0.0245399	2.55898
156	-1816.302	-2098.512	282.2098	1.356085	2.655722	0.964739	0.0352606	2.445886
162	-1816.26	-2097.666	281.4065	1.459765	3.201425	0.773315	0.226685	2.732672
168	-1823.354	-2105.52	282.166	1.454396	2.279145	0.766891	0.233109	2.528974
174	-1823.293	-2103.797	280.5043	1.505324	3.544341	0.872791	0.127209	3.168728
180	-1836.377	-2117.918	281.5405	1.213739	2.139771	0.896188	0.103812	3.101954
